"city,state",Latitude,Longitude,,
"Melrose, MN",45.67469,-94.80752,,
"Montevideo, MN",45.014054,-95.601718,,
"Olivia, MN",44.760343,-95.032641,,
"Princeton, MN",45.56996,-93.58163,,
"Red Wing, MN",44.521909,-92.537774,,
"Saint Paul, MN",44.951483,-93.090649,,
"Saint Peter, MN",44.337793,-94.070153,,
"Slayton, MN",43.993479,-95.763493,,
"Sleepy Eye, MN",44.317309,-94.777163,,
"Tracy, MN",44.23329,-95.61918,,
"Two Harbors, MN",47.134891,-91.545363,,
"Virginia, MN",47.640367,-92.442797,,
"Wabasha, MN",44.3579,-92.087925,,
"Wadena, MN",46.44246,-95.13614,,
"Warren, MN",48.261376,-96.772583,,
"Westbrook, MN",44.04218,-95.43611,,
"Willmar, MN",45.147104,-94.977723,,
"Winona, MN",44.029975,-91.700889,,
"Woodbury, MN",44.923855,-92.95938,,
"Worthington, MN",43.645207,-95.735375,,
"Wyoming, MN",45.336417,-92.967517,,
"Brick, NJ",40.038584,-74.1116,,
"Dover, NJ",40.917598,-74.546651,,
"Edison, NJ",40.519753,-74.393444,,
"Jersey City, NJ",40.73276,-74.075485,,
"Morristown, NJ",40.77165,-74.506256,,
"Paterson, NJ",40.911999,-74.170965,,
"Perth Amboy, NJ",40.520654,-74.279144,,
"Pompton Plains, NJ",40.96815,-74.2957,,
"Red Bank, NJ",40.358409,-74.068143,,
"Summit, NJ",40.71275,-74.361594,,
"Toms River, NJ",39.979031,-74.160429,,
"Trenton, NJ",40.280531,-74.712018,,
"Turnersville, NJ",39.77317,-75.051281,,
"Vineland, NJ",39.495524,-75.008665,,
"Westwood, NJ",40.99121,-74.03264,,
"Alexandria Bay, NY",44.33588,-75.91773,,
"Callicoon, NY",41.775202,-75.01807,,
"Cooperstown, NY",42.714065,-74.890929,,
"Elmhurst, NY",40.73509,-73.877562,,
"Glens Falls, NY",43.30952,-73.64401,,
"Gloversville, NY",43.114958,-74.344328,,
"Harris, NY",41.71426,-74.72627,,
"Hornell, NY",42.32785,-77.6611,,
"Huntington, NY",40.867647,-73.410218,,
"Jamestown, NY",42.08016,-79.25671,,
"Kingston, NY",41.96973,-74.06678,,
"Lewiston, NY",43.170805,-78.989515,,
"Little Falls, NY",43.078904,-74.864422,,
"Massena, NY",44.9281,-74.89186,,
"Medina, NY",43.239442,-78.359871,,
"Oneida, NY",43.047755,-75.640944,,
"Oswego, NY",43.45535,-76.5105,,
"Rockville Centre, NY",40.667352,-73.638523,,
"Roslyn, NY",40.79982,-73.65096,,
"Saranac Lake, NY",44.3295,-74.13127,,
"Sleepy Hollow, NY",41.085652,-73.858468,,
"Smithtown, NY",40.922326,-72.637078,,
"Springville, NY",42.538335,-78.685169,,
"Stony Brook, NY",40.905957,-73.127374,,
"Syracuse, NY",43.02143,-76.197701,,
"Walton, NY",42.250118,-75.125556,,
"Warsaw, NY",42.740223,-78.164804,,
"Wellsville, NY",42.12201,-77.94806,,
"Williamsville, NY",42.963947,-78.737809,,
"Yonkers, NY",40.946107,-73.866926,,
"Ashtabula, OH",41.855941,-80.791866,,
"Avon, OH",41.448492,-82.019866,,
"Bellefontaine, OH",40.378783,-83.787784,,
"Garfield Heights, OH",41.416997,-81.605958,,
"Greenfield, OH",39.349996,-83.38602,,
"Lima, OH",40.772147,-84.0471,,
"Lorain, OH",41.450991,-82.166534,,
"Marietta, OH",39.413446,-81.351051,,
"Marion, OH",40.616604,-83.069296,,
"Medina, OH",41.109975,-81.855048,,
"Middleburg Heights, OH",41.36144,-81.812912,,
"Montpelier, OH",41.606061,-84.588777,,
"Saint Marys, OH",40.584975,-84.376744,,
"Wilmington, OH",39.444985,-83.824424,,
"Clearfield, PA",41.037563,-78.435492,,
"Corry, PA",41.924886,-79.696549,,
"Drexel Hill, PA",39.94914,-75.30362,,
"Elkins Park, PA",40.07501,-75.131518,,
"Ellwood City, PA",40.86173,-80.28645,,
"Harrisburg, PA",40.258655,-76.894376,,
"Hazleton, PA",40.947134,-75.957126,,
"Mechanicsburg, PA",40.182917,-77.004599,,
"Susquehanna, PA",41.957087,-75.664856,,
"Tyrone, PA",40.67062,-78.23862,,
"Upland, PA",39.852612,-75.382692,,
"Waynesboro, PA",39.793552,-77.59228,,
"Williamsport, PA",41.345045,-76.857256,,
"York, PA",39.962998,-76.727139,,
"Butler, AL",32.115939,-88.273598,,
"Page, AZ",36.91472,-111.45583,,
"Polacca, AZ",35.83667,-110.38152,,
"Sun City, AZ",33.606131,-112.284114,,
"WHITERIVER, AZ",33.802071,-109.993738,,
"Ukiah, CA",39.15017,-123.20778,,
"Willits, CA",39.525958,-123.36573,,
"Brush, CO",40.218547,-103.613248,,
"Lutz, FL",28.147189,-82.483778,,
"Safety Harbor, FL",27.99085,-82.69316,,
"St. Petersburg, FL",27.775654,-82.64092,,
"Wesley Chapel, FL",28.161002,-82.414612,,
"Winter Haven, FL",27.987284,-81.762456,,
"Winter Park, FL",28.602327,-81.35874,,
"LaGrange, GA",33.024347,-85.073906,,
"Hilo, HI",19.564519,-155.26203,,
"Honokaa, HI",20.079156,-155.507938,,
"Kaunakakai, HI",21.092266,-157.012533,,
"Lanai, HI",20.8165975,-156.9273193,,
"Anna, IL",37.474268,-89.163042,,
"Granite City, IL",38.70144,-90.14872,,
"Taunton, MA",41.909112,-71.118346,,
"Ware, MA",42.25485,-72.24602,,
"Bethesda, MD",39.143979,-77.207617,,
"Hagerstown, MD",39.58887,-77.700213,,
"Randallstown, MD",39.377872,-76.816675,,
"Salisbury, MD",38.382445,-75.633621,,
"Westminster, MD",39.564201,-76.980701,,
"Cass Lake, MN",47.327719,-94.476853,,
"Red Lake, MN",47.85443,-95.00397,,
"Fenton, MO",38.529903,-90.46737,,
"Saint Charles, MO",38.858035,-90.463316,,
"Kenansville, NC",35.015157,-77.896863,,
"Pinehurst, NC",35.216222,-79.452352,,
"Tarboro, NC",35.928437,-77.581631,,
"Washington, NC",35.519268,-76.8892,,
"Williamston, NC",35.821205,-77.102193,,
"Belcourt, ND",48.777557,-99.799919,,
"Fort Yates, ND",46.170605,-100.710536,,
"Phillipsburg, NJ",40.69371,-75.19018,,
"Plainsboro, NJ",40.342197,-74.582062,,
"Pomona, NJ",39.488059,-74.533973,,
"Tillamook, OR",45.461952,-123.740874,,
"Coaldale, PA",40.81974,-75.916102,,
"Gettysburg, PA",39.840922,-77.226591,,
"Jersey Shore, PA",41.435023,-77.471376,,
"Lebanon, PA",40.331594,-76.397634,,
"Lewistown, PA",40.564909,-77.630152,,
"Phoenixville, PA",40.128175,-75.541769,,
"Wilkes-Barre, PA",41.272248,-75.880146,,
"Abbeville, SC",34.215714,-82.446307,,
"Aiken, SC",33.554433,-81.69588,,
"Beaufort, SC",32.424353,-80.565343,,
"Chester, SC",34.693285,-81.168022,,
"Conway, SC",33.868775,-78.948287,,
"Dillon, SC",34.422187,-79.341359,,
"Mullins, SC",34.159262,-79.273221,,
"Newberry, SC",34.310027,-81.608611,,
"Spartanburg, SC",34.934028,-82.010697,,
"Pierre, SD",44.334073,-100.094195,,
"Rosebud, SD",43.23987,-100.82293,,
"LaFollette, TN",36.424766,-84.090654,,
"Newport, TN",36.00244,-83.159605,,
"Allen, TX",33.089587,-96.607767,,
"Amarillo, TX",35.20603,-101.839602,,
"Bellville, TX",29.95023,-96.25719,,
"Bonham, TX",33.527267,-96.172998,,
"Caldwell, TX",30.526184,-96.658407,,
"Jourdanton, TX",28.932742,-98.612998,,
"Lake Jackson, TX",29.036778,-95.459476,,
"Stephenville, TX",32.321348,-98.108828,,
"Nassawadox, VA",37.47486,-75.85826,,
"Berkeley Spring, WV",39.456903,-77.972754,,
"Martinsburg, WV",39.456903,-77.972754,,
"Morganstown, WV",39.281474,-80.696491,,
"Romney, WV",39.34487,-78.758487,,
"Ronceverte, WV",37.744709,-80.454189,,
"Evanston, WY",41.015672,-110.644785,,
"Wheatland, WY",42.013984,-104.967405,,
"Worland, WY",44.008105,-108.141457,,
"Anniston, AL",33.64916,-85.879642,,
"Decatur, AL",34.608016,-87.011052,,
"Northport, AL",33.270519,-87.581612,,
"Prattville, AL",32.50919,-86.440879,,
"Sheffield, AL",34.76509,-87.69864,,
"Stanford, CA",37.42509,-122.1675,,
"Auro, CO",38.993867,-105.508319,,
"Braselton, GA",34.10927,-83.76267,,
"Johns Creek, GA",31.633829,-81.480107,,
"Lawrenceville, GA",33.929464,-84.103226,,
"Waycross, GA",31.224262,-82.359628,,
"Winder, GA",33.987138,-83.698498,,
"DeKalb, IL",41.92947,-88.75036,,
"Geneva, IL",41.88753,-88.30535,,
"Sandwich, IL",41.64586,-88.62174,,
"Wheaton, IL",41.87272,-88.112442,,
"Richmond, IN",39.832079,-84.889699,,
"Leonardtown, MD",38.278757,-76.655917,,
"Jamestown, ND",46.921005,-98.745485,,
"Beatrice, NE",40.313364,-96.693082,,
"Duncan, OK",34.547749,-97.933279,,
"Edmond, OK",35.674777,-97.499681,,
"Grove, OK",36.595478,-94.740686,,
"Norman, OK",35.208566,-97.44451,,
"OKC, OK",35.590051,-97.486815,,
"Petersburg, AK",56.767056,-132.93195,,
"Sitka, AK",57.080818,-135.318348,,
"Florence, OR",44.064723,-123.996747,,
"Gresham, OR",45.508117,-122.430233,,
"Aberdeen, WA",46.97537,-123.81572,,
"Auburn, WA",47.309496,-122.264469,,
"Bellevue, WA",47.615471,-122.207221,,
"Bellingham, WA",48.754092,-122.508129,,
"Brewster, WA",48.09598,-119.78062,,
"Chewelah, WA",48.293181,-117.739245,,
"Colfax, WA",46.88017,-117.36435,,
"Colville, WA",48.676916,-117.809315,,
"Friday Harbor, WA",48.538181,-123.068323,,
"Moses Lake, WA",47.180684,-119.298979,,
"Odessa, WA",47.344402,-118.658816,,
"Othello, WA",46.852708,-118.993182,,
"Pomeroy, WA",46.475341,-117.537763,,
"Port Townsend, WA",48.018572,-122.849683,,
"Puyallup, WA",47.212822,-122.317148,,
"Renton, WA",47.446982,-122.201521,,
"Richland, WA",46.28569,-119.28446,,
"Sedro-Woolley, WA",48.486147,-122.137243,,
"Snoqualmie, WA",47.534473,-121.816158,,
"South Bend, WA",46.588006,-123.834262,,
"Sunnyside, WA",46.373611,-120.01059,,
"Tonasket, WA",48.70515,-119.4395,,
"Toppenish, WA",46.328522,-120.370257,,
"Vancouver, WA",45.678996,-122.720499,,
"Wenatchee, WA",47.573816,-120.351884,,
"Yakima, WA",46.722625,-120.406039,,
"Tazewell, TN",36.471886,-83.52214,,
"West Roxbury, MA",42.277897,-71.155833,,
"Massillon, OH",40.814381,-81.497182,,
"Kotzubue, AK",66.865256,-161.780844,,
"Sedro Woolley, WA",48.486147,-122.137243,,
"Lone Pine, CA",36.57696,-118.07813,,
"Weimar, TX",29.675937,-96.743007,,
"Lanai City, HI",20.812854,-156.95283,,
"Ontario, OR",44.093127,-117.079896,,
"Tallahassee, AL",32.5359683,-85.8932923,,
"Ft. Myers, FL",26.640628,81.8723084,,
"West Bank, LA",29.894305,-90.108868,,
"Bartlett, TN",35.204533,-89.873975,,
"Burien, WA",47.466838,-122.34053,,
